modelo,temperatura,pais,categoria,dificultad,pregunta,respuesta,judge_label
GPT,0.6,chile,tradition,DIFÍCIL,¿Quién fue una de las principales figuras que mantuvo la tradición de la loza policromada en Talagante y qué tipo de imágenes recreaba?,Una de las principales figuras que mantuvo la tradición de la loza policromada en Talagante fue el alfarero Manuel Pizarro. Él recreaba principalmente imágenes de la Virgen María y escenas religiosas.,alucinacion
GPT,0.6,chile,tradition,FÁCIL,¿En qué año fue fundada la banda Amerindios?,La banda Amerindios fue fundada en 1970.,alucinacion
GPT,0.6,chile,tradition,INTERMEDIA,¿En qué año fue fundado el Festival Internacional de Teatro Itinerante por Chiloé Profundo?,El Festival Internacional de Teatro Itinerante por Chiloé Profundo fue fundado en 2005.,alucinacion
GPT,0.6,colombia,dish,DIFÍCIL,¿Qué ingredientes se mezclan en la lulada y cómo se caracteriza su preparación?,"La lulada se prepara con lulo (un fruto tropical), agua, azúcar y hielo. Se caracteriza por su mezcla de pulpa de lulo con agua y azúcar, que se bate para obtener una bebida refrescante y espumosa. A menudo se sirve con hielo y se puede decorar con hojas de menta.",parcial
GPT,0.6,colombia,dish,FÁCIL,¿Qué es la hojaldra?,"La hojaldra es un tipo de masa hojaldrada, generalmente frita, que se utiliza en la preparación de diferentes platillos, especialmente en la cocina de algunos países de América Latina. Puede ser dulce o salada y se consume como un bocadillo o acompañamiento.",parcial
GPT,0.6,colombia,dish,INTERMEDIA,¿En qué año fue lanzado al mercado el Chocoramo?,El Chocoramo fue lanzado al mercado en 1970.,alucinacion
GPT,0.6,colombia,fauna,DIFÍCIL,¿Por qué está amenazada de extinción Rhinella macrorhina y en qué tipo de hábitat vive?,"Rhinella macrorhina está amenazada de extinción principalmente debido a la pérdida de hábitat, la contaminación y la caza. Vive en hábitats de bosques tropicales y subtropicales, así como en áreas de pastizales y zonas cercanas a cuerpos de agua.",parcial
GPT,0.6,colombia,fauna,FÁCIL,¿Qué tipo de especie es Hemidoras stenopeltis?,"Hemidoras stenopeltis es una especie de pez de agua dulce, perteneciente a la familia Doradidae, comúnmente conocida como bagres.",correcta
GPT,0.6,colombia,fauna,INTERMEDIA,¿Dónde se encuentra Petilipinnis grunniens?,"Petilipinnis grunniens se encuentra en aguas dulces de América del Sur, específicamente en ríos y lagos de la cuenca del Amazonas y la cuenca del río Orinoco.",parcial
GPT,0.6,colombia,geography,DIFÍCIL,¿Qué corrientes de aire afectan al Páramo de Frontino y cómo influyen en su clima?,"El Páramo de Frontino se ve influenciado principalmente por corrientes de aire húmedo provenientes del océano Pacífico y por los vientos alisios. Estas corrientes traen humedad que, al ascender por la topografía montañosa, genera precipitaciones frecuentes. Esto contribuye a un clima frío y húmedo, característico del páramo, con temperaturas que oscilan entre 5 y 15 grados Celsius y una alta pluviosidad, favoreciendo la biodiversidad de su ecosistema.",parcial
GPT,0.6,colombia,geography,FÁCIL,¿Qué tipo de área protegida es el Parque nacional natural Corales de Profundidad?,"El Parque Nacional Natural Corales de Profundidad es un área marina protegida en Colombia, destinada a la conservación de ecosistemas marinos y la biodiversidad.",correcta
GPT,0.6,colombia,geography,INTERMEDIA,¿Qué función ejerce un cabildo indígena?,"Un cabildo indígena ejerce funciones de gobierno y administración dentro de las comunidades indígenas, promoviendo la autonomía, la preservación de la cultura y la defensa de derechos. También se encarga de la toma de decisiones sobre asuntos locales y la gestión de recursos comunitarios.",parcial
GPT,0.6,colombia,public_figure,DIFÍCIL,"¿Qué evento trágico ocurrió durante el ""Tour Pies Descalzos"" en Barranquilla y cuál fue su saldo?","Durante el ""Tour Pies Descalzos"" en Barranquilla, que tuvo lugar en 1999, ocurrió una tragedia cuando un grupo de personas se abalanzó sobre el escenario, resultando en un accidente que dejó un saldo de 11 muertos y más de 100 heridos.",alucinacion
GPT,0.6,colombia,public_figure,FÁCIL,"¿Quién es el cantante de la canción ""Gris""?","El cantante de la canción ""Gris"" es el artista español **C. Tangana**.",alucinacion
GPT,0.6,colombia,public_figure,INTERMEDIA,"¿Quién es la artista que interpreta ""Dançando""?","La artista que interpreta ""Dançando"" es Ana Carolina.",alucinacion
GPT,0.6,colombia,tradition,DIFÍCIL,¿Cuáles fueron el país y el departamento invitados especiales en la 39.ª edición del Festival Internacional de la Cultura de Boyacá?,"En la 39.ª edición del Festival Internacional de la Cultura de Boyacá, el país invitado especial fue Francia y el departamento invitado especial fue el Valle del Cauca.",alucinacion
GPT,0.6,colombia,tradition,FÁCIL,¿Qué es el mapalé?,"El mapalé es un género de música y danza tradicional de la región del Caribe colombiano, especialmente asociado con la cultura afrocolombiana. Se caracteriza por su ritmo alegre y enérgico, y suele interpretarse en celebraciones y festividades. La danza del mapalé involucra movimientos corporales vivaces y expresivos, reflejando la herencia cultural de las comunidades afrodescendientes.",correcta
GPT,0.6,colombia,tradition,INTERMEDIA,¿En qué lugar tiene un enorme arraigo el Son de Negro?,"El Son de Negro tiene un enorme arraigo en la región de Veracruz, México.",alucinacion
GPT,0.6,costa rica,dish,DIFÍCIL,¿Qué nombre reciben los platanitos en Colombia y cómo se les llama en el departamento de Valle del Cauca?,"En Colombia, los platanitos se conocen como ""patacones"". En el departamento de Valle del Cauca, también se les llama ""tostones"".",parcial
GPT,0.6,costa rica,dish,FÁCIL,¿Qué es la gastronomía de la provincia de Limón?,"La gastronomía de la provincia de Limón en Costa Rica es rica y diversa, influenciada por la cultura afrocaribeña. Se caracteriza por el uso de ingredientes frescos del mar, plátano, y especias. Platos típicos incluyen el rice and beans (arroz con frijoles negros cocidos en leche de coco), el ceviche, y el patí (empanada rellena). Además, se destacan las frutas tropicales y bebidas como el agua de sapo.",correcta
GPT,0.6,costa rica,dish,INTERMEDIA,¿Cuáles son los ingredientes fundamentales de la dieta prehispánica de Mesoamérica?,"Los ingredientes fundamentales de la dieta prehispánica de Mesoamérica incluyen maíz, frijoles, chiles, calabazas, tomates, cacao y diversas frutas y verduras.",parcial
GPT,0.6,costa rica,fauna,DIFÍCIL,¿Por qué está amenazada de extinción Bolitoglossa sooyorum?,"Bolitoglossa sooyorum está amenazada de extinción debido a la pérdida de hábitat, principalmente por la deforestación y la transformación de su entorno natural en áreas agrícolas y urbanas. Además, el cambio climático y la contaminación también contribuyen a su situación crítica.",correcta
GPT,0.6,costa rica,fauna,FÁCIL,¿Qué tipo de especie es Pygmodeon excelsum?,Pygmodeon excelsum es una especie de planta.,alucinacion
GPT,0.6,costa rica,fauna,INTERMEDIA,¿En qué país se distribuye Amorbia cocori?,Amorbia cocori se distribuye en México.,alucinacion
GPT,0.6,costa rica,flora,DIFÍCIL,¿En qué tipo de hábitat se desarrolla preferentemente Epiphyllum cartagense y a qué altitudes se encuentra?,"Epiphyllum cartagense se desarrolla preferentemente en hábitats tropicales y subtropicales, específicamente en bosques húmedos y áreas de selva. Se encuentra a altitudes que oscilan entre los 200 y 1,000 metros sobre el nivel del mar.",parcial
GPT,0.6,costa rica,flora,FÁCIL,¿Qué tipo de planta es Epiphyllum grandilobum?,"Epiphyllum grandilobum es una planta suculenta del grupo de los cactáceos, conocida comúnmente como ""cactus de orquídea"". Es originaria de América Central y se caracteriza por sus grandes flores y hojas planas y anchas.",correcta
GPT,0.6,costa rica,flora,INTERMEDIA,¿En qué tipo de hábitat se encuentra mayormente Ulmus mexicana?,"Ulmus mexicana, o el olmo mexicano, se encuentra mayormente en bosques templados y zonas húmedas, especialmente en áreas de México y América Central.",parcial
GPT,0.6,costa rica,geography,DIFÍCIL,¿Cuál es la importancia del descubrimiento del Riftia pachyptila en el contexto de la simbiosis entre invertebrados y bacterias marinas?,"El descubrimiento del Riftia pachyptila es importante porque revela cómo ciertos invertebrados pueden sobrevivir en ambientes extremos, como los respiraderos hidrotermales, a través de una simbiosis única con bacterias quimiosintéticas. Estas bacterias convierten compuestos químicos en energía, lo que permite al Riftia obtener nutrientes sin necesidad de luz solar. Este fenómeno amplía nuestra comprensión de las interacciones ecológicas y la adaptabilidad de la vida en condiciones adversas.",correcta
GPT,0.6,costa rica,geography,FÁCIL,¿Qué tipo de pez es Chaetodontoplus melanosoma?,"Chaetodontoplus melanosoma es un pez marino de la familia de los peces mariposa, conocido comúnmente como pez mariposa negro.",parcial
GPT,0.6,costa rica,geography,INTERMEDIA,¿Dónde se encuentra la especie Panesthia angustipennis?,La especie Panesthia angustipennis se encuentra principalmente en Australia.,alucinacion
GPT,0.6,costa rica,tradition,DIFÍCIL,¿Quiénes fueron los piratas que sembraron el terror en Hispanoamérica y anclaron en el río Jesús María?,"Los piratas que sembraron el terror en Hispanoamérica y anclaron en el río Jesús María fueron los hermanos Morgan, específicamente Henry Morgan, conocido por sus ataques a las colonias españolas en el Caribe y América Central durante el siglo XVII.",alucinacion
GPT,0.6,costa rica,tradition,FÁCIL,¿Qué agrupa la mitología guatusa?,"La mitología guatusa agrupa las creencias, leyendas y tradiciones de los pueblos indígenas guatusos de Costa Rica y Nicaragua, centrándose en sus dioses, héroes, espíritus y relatos sobre la creación del mundo, así como en su relación con la naturaleza y el entorno.",parcial
GPT,0.6,costa rica,tradition,INTERMEDIA,¿Cuántos cuentos tradicionales fueron recopilados originalmente en Cuentos viejos?,"En ""Cuentos viejos"" se recopilaron originalmente 33 cuentos tradicionales.",alucinacion
GPT,0.6,cuba,dish,DIFÍCIL,¿Quién dirigió el proyecto de Coppelia y qué objetivo tenía en relación a las marcas estadounidenses?,"El proyecto de Coppelia fue dirigido por el gobierno cubano, con el objetivo de crear un sistema de software que permitiera a las empresas cubanas gestionar sus operaciones sin depender de marcas estadounidenses, promoviendo así la soberanía tecnológica del país.",alucinacion
GPT,0.6,cuba,dish,FÁCIL,¿Qué es el cojito?,"El cojito es un tipo de torta o pastel tradicional de la cocina de algunos países de América Latina, especialmente en México. Se elabora con masa de maíz y se rellena con diversos ingredientes, como frijoles, carne o verduras.",alucinacion
GPT,0.6,cuba,dish,INTERMEDIA,¿Qué tipo de forma suelen tener las piezas de pan cubano?,Las piezas de pan cubano suelen tener forma de barra alargada y rectangular.,correcta
GPT,0.6,cuba,fauna,DIFÍCIL,¿Qué características distintivas tiene la jutía rata (Mesocapromys auritus) y cuál es su hábitat específico?,"La jutía rata (Mesocapromys auritus) se caracteriza por su tamaño mediano, cuerpo robusto, pelaje suave y orejas grandes. Tiene un hocico corto y dientes incisivos prominentes. Su hábitat específico son los bosques y áreas de matorrales en Cuba, donde se encuentra en regiones montañosas y cercanas a fuentes de agua.",parcial
GPT,0.6,cuba,fauna,FÁCIL,¿Qué tipo de especie es Eleutherodactylus bartonsmithi?,Eleutherodactylus bartonsmithi es una especie de rana.,correcta
GPT,0.6,cuba,fauna,INTERMEDIA,¿En qué año fue descrita Leptostylus heticus?,Leptostylus heticus fue descrita en el año 2016.,alucinacion
GPT,0.6,cuba,flora,DIFÍCIL,¿Quién describió el género Hemithrinax y en qué publicación se realizó?,"El género Hemithrinax fue descrito por el botánico Charles Frederick Millspaugh en la publicación ""The Bahama Flora"" en 1920.",alucinacion
GPT,0.6,cuba,flora,FÁCIL,¿Qué tipo de especie es Ximenia roigii?,Ximenia roigii es una especie de planta perteneciente a la familia Olacaceae.,correcta
GPT,0.6,cuba,flora,INTERMEDIA,¿Dónde se distribuye Machaonia havanensis?,"Machaonia havanensis se distribuye principalmente en las regiones tropicales de América, especialmente en Cuba y otras islas del Caribe.",parcial
GPT,0.6,cuba,geography,DIFÍCIL,¿Cuál fue el impacto del hundimiento del Torrey Canyon en las normas internacionales de navegación?,"El hundimiento del Torrey Canyon en 1967 tuvo un impacto significativo en las normas internacionales de navegación, ya que llevó a una mayor regulación sobre la seguridad marítima y la protección del medio ambiente. Se promovieron medidas más estrictas para la prevención de derrames de petróleo, se mejoraron los protocolos de respuesta a emergencias y se impulsó la creación de la Convención Internacional sobre la Protección del Medio Marino contra la Contaminación por Buques (MARPOL) en 1973. Esto resultó en un enfoque más riguroso hacia la seguridad de los buques y la gestión de riesgos en la navegación.",correcta
